# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	-0.07780457717930074	0.12841566067465815	-0.0056121377027790005	0.046908204274488496	-0.06643528442857127	0.003233949665946924	-0.022333258667735237	0.11901353711828416	-0.020375098259671025	-0.050326883184493194	-0.08499510899706209	-0.06698501846186064	0.07085914338373399	0.016455412504452614	0.08800108345894629	0.021756909618027186	-0.03694242289875455	0.09873265756065408	0.09895032255679805	0.16375637664056383	-0.00932820042154186	-0.022037914068652055
REACTOME_BIOLOGICAL_OXIDATIONS	0.06698817448102386	0.06595885325321987	0.05006424631028081	0.08504986646735788	0.025173251403684385	0.06917527763719893	0.0004113815055012734	0.07036336962443397	0.059306345891324545	0.05877956940334125	0.06972241987074582	0.05402533978994384	0.03863597196593126	0.054867748647308756	0.028944806419895087	0.043264705462103974	0.07339392143506171	0.04476388207697963	0.07495093720297165	0.01738461063532238	0.0676766505130632	0.06673819924725312
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.21276743635769366	0.22876639149772535	0.22464300696276907	0.20289004771577215	0.2359519922729022	0.20878428600624427	0.18213447410797937	0.21634182275246833	0.20491427342287355	0.20175863237421865	0.20787254654810716	0.22997799756587267	0.20531573208586798	0.20319983100358016	0.17945846655621459	0.1979306657858087	0.2304238350110679	0.1978672592718061	0.2016529455594062	0.20273895163281955	0.2367500724028389	0.21997967585161848
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.23538550470893033	0.2367887644050784	0.23200078072164879	0.2569315067170443	0.24547240725042097	0.2579001819213417	0.27008327482251754	0.2503998918594654	0.2421065696363518	0.23266662536977054	0.24998977333919256	0.24048598383076664	0.2770399276977239	0.23498503877187094	0.2461042250486738	0.24040420531088946	0.24856086626330567	0.23467485010206385	0.262091319855706	0.2636752375827345	0.25616910479584265	0.2640809408340408
REACTOME_BOTULINUM_NEUROTOXICITY	0.13824194816705457	0.14277061066098515	0.1305282214555444	0.13423782300019488	0.13160725253232716	0.1359467536074528	0.14845211020204416	0.1381094205037394	0.13977319447504483	0.1658082811746867	0.09999585019137278	0.1329410257995779	0.15218635668650612	0.12084921606587708	0.19178958867951812	0.16493677463171194	0.14844493773186723	0.18952247741314876	0.09833832275329747	0.13519207839576147	0.11238581084989266	0.12354376343559421
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.20501761681747133	0.22487294433793317	0.2171486727350511	0.24924627045580422	0.22732023663690426	0.2055719988232101	0.23976953057842512	0.21463673498319286	0.2508895405243849	0.2089323395102434	0.22438959977214162	0.22090536134497366	0.17527905578183428	0.23565818375558392	0.18218858851196487	0.19210136822522977	0.23173766492279022	0.19034839783122448	0.23091227880526036	0.27004264317711074	0.24666893810371107	0.20033900007204977
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.536060079610196	0.5374340983669315	0.5361194686678397	0.5366575137225041	0.5359106500527676	0.5374338868639815	0.5369260759322171	0.5363289380654546	0.5372550258266775	0.5357611348618754	0.5365078482858984	0.5362689801675153	0.5364783300071656	0.5368365522376545	0.5360305667407818	0.5357908881771297	0.5358507917160158	0.5361492232199349	0.5357040786871244	0.5352240850343878	0.5357322767806492	0.5342977804786555
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.022862440656942516	0.036189222086591116	-0.0005693831079845449	0.028795835714707986	-0.004834788823511442	-0.028797201437580865	0.07339747274569215	-0.00595375604747951	0.004026416272805209	0.02457418830410162	0.0369427198716041	-0.008157077835892604	0.05848483326766269	-0.02311623243491687	0.0711236686929984	0.002397716448453845	-0.0018609918492636577	0.09102539996102321	0.008287507179337777	0.03779118274731981	0.00046280278763457627	0.06366508320878102
REACTOME_CA_DEPENDENT_EVENTS	-0.036819037557884605	-0.02825317582931701	-0.050179741577547385	-0.027128187763885387	0.010380921000376048	-0.04681265990429435	0.042581558240056695	-0.0076868181955957945	-0.005144557170284063	-0.027289494715937362	-0.009340373048634599	-0.0450490098326506	-0.02779554815291776	-0.03342304156381904	-0.04140204230479101	-0.029906031218621176	-0.019728415583078494	-0.029043463458043216	0.006434925734039502	-0.001658503541226019	-0.012787292251876962	-0.010175954851157678
REACTOME_CD28_CO_STIMULATION	0.1273016011904698	0.13719326064586632	0.13979084702327862	0.11922904059898994	0.15408962211737293	0.13361855326991434	0.1521510502943289	0.1409796375190469	0.13141668468299147	0.1275097765287785	0.13513450934454704	0.14466104043590464	0.14449673402894167	0.1281622670832572	0.11824005879640968	0.14606755740563815	0.138331073730029	0.12353401605337802	0.12825842927040196	0.10849953262676902	0.15154717728949094	0.16071904870862447
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.04494617357295435	0.052671002523233174	0.0730218354651966	0.03649859238980353	0.08632587039417439	0.039822410491679956	0.07015309270488926	0.061623483954140676	0.048457538817554026	0.04744982511895635	0.044271966976865224	0.07588232765019573	0.05826693590456767	0.030164260668762054	0.02220843273526155	0.06606941539286706	0.05339096931998236	0.032474915095390446	0.05663155205808726	0.020619200857208246	0.06538630157923894	0.07056641081753416
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	-0.09630175072458076	-0.06710937501021338	-0.07101180617298093	-0.09201358341284632	-0.03191530240167439	-0.03713664951268952	-0.0313972129358006	-0.019372497671099005	-0.0442520551726715	-0.0789861135000923	-0.059229085823755405	-0.00810122246397133	-0.03420463342445965	-0.022610593535145312	-0.03948221554891053	0.009229455441107676	-0.06534398492339913	-0.05334569980728171	-0.08252504758096295	-0.08013422977607647	-0.05977842491745936	-0.046723462046063126
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.2593334299935364	0.22861230004308752	0.30449702996846256	0.25445653364401	0.32185912676000783	0.29403092659042196	0.2591373738877286	0.27351560869563984	0.2913640501399334	0.25607141996420674	0.23567290806252345	0.3107444429700864	0.29222027222859703	0.300032099933054	0.1648755681613491	0.2587277299428094	0.24115503609378477	0.1066610022033944	0.34797323813202674	0.27735876604957255	0.30703201942715497	0.24102154646410065
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.2987282512883089	0.2328789823628895	0.3017570633936111	0.2781870015120827	0.2877024128718952	0.3055251651137482	0.31953159825580546	0.28931577432524797	0.2702719826704999	0.26350536661432794	0.23252738810878	0.30373506121127686	0.25523218263061104	0.3046598039210308	0.22672002384023546	0.2894328532407006	0.2677485773063704	0.1409292523364453	0.32143867841007373	0.30334178798164124	0.29505005008029583	0.2814893741598781
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.32986216746229147	0.28111027862042426	0.3652599865711785	0.3298819019484373	0.3467948536148699	0.37088794316865525	0.3712648870121342	0.33806470829453206	0.33367415065250955	0.3088426526312863	0.2949518903633442	0.3399376697899864	0.321819778670909	0.3368660278366002	0.236814793570009	0.34249836670093636	0.33115095736170086	0.17236413741426207	0.36269900822200607	0.33967766555518053	0.3423578572423083	0.3133576647146539
REACTOME_CELL_CELL_COMMUNICATION	0.10560171620677164	0.11164738099768517	0.10775783895368682	0.09935666229897316	0.10134327083122421	0.09979877399163113	0.0671098489468859	0.08978113942426784	0.10832427278870715	0.11053422909770218	0.12121305045420286	0.10452841683896455	0.104967688439519	0.09727794873221862	0.10925367607644632	0.10093493961928306	0.11065003571919017	0.12882568826354446	0.0982475905883843	0.09259779764918798	0.10751639765066652	0.11274612021000802
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.10091695882927838	0.10347958074830386	0.09214942410474293	0.1006736863720498	0.09000298485930083	0.08192817098007842	0.01650461005017487	0.06969593637922196	0.09812133671773518	0.0971384104630861	0.104905061944476	0.0891613459375668	0.0873287037446087	0.07053562400479627	0.09410074961231688	0.07916993824329727	0.11338576777662648	0.12176073270521606	0.08735012808803291	0.07606307328690795	0.10004889479221354	0.10661554565837615
REACTOME_CELL_CYCLE	0.2283847488769119	0.23219060494217147	0.2593975379547796	0.25609712504970317	0.26828832502922967	0.272904159722027	0.2825106556732336	0.270033017643028	0.2581581961286671	0.2121751624559293	0.21981887219653665	0.24512077585743536	0.2358793110580611	0.2623579053498092	0.19068436759352964	0.23779174695052005	0.2250648744068408	0.12603680603305784	0.2600495636347627	0.2465874098123204	0.26777192525607935	0.21047057566924707
REACTOME_CELL_CYCLE_CHECKPOINTS	0.2503647119399402	0.2375637299069438	0.27853674957623253	0.256640637003157	0.29013053724897514	0.2950396502506871	0.29934315444376847	0.28586240678655517	0.28818644274842203	0.2303290738543522	0.22057625019905594	0.2643982669272062	0.24867097991449874	0.28787735914080415	0.19000035445195176	0.24504049433113576	0.23637788841523033	0.12614481939124367	0.28563921315143537	0.2769189595999694	0.2944300725391806	0.21960569715525496
REACTOME_CELL_CYCLE_MITOTIC	0.23773271682101513	0.24353567503676024	0.2712068510626093	0.26726296677359435	0.28210960915655253	0.28697707597380984	0.2958562029600738	0.2843169092179775	0.2694816125659241	0.2226589988904294	0.23376877686673084	0.25749915711919824	0.24585143716070423	0.2754823121298165	0.19950954451630806	0.25060315486604	0.23493920870154028	0.12615562713979242	0.2724791818637773	0.25934701315230413	0.2799754746451706	0.2211821888108463
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.12589427869834505	0.12878804666769658	0.12262582884182029	0.11123498545124635	0.12359873777486122	0.13318319356968294	0.14270206545228803	0.10863927891469302	0.10302136243775387	0.11296289936292109	0.14349874925386416	0.11067014641831573	0.12029647080575818	0.12404629615250941	0.14978570510977404	0.12896763417679977	0.11587905453497313	0.13405546975421037	0.12161324474000065	0.11968978736131619	0.10728822505916713	0.12752372757552746
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.1706480244629096	0.175448179224521	0.19922907236339596	0.15724489759071675	0.14423260520918232	0.126884731926931	0.1624471288976633	0.1510060288148643	0.1436842240920957	0.1828374452451787	0.19252655634062332	0.17433889021041316	0.18355896427434215	0.15833720993129846	0.18880005561264077	0.1784989029900359	0.15022445843571272	0.19599043346824138	0.15819652344666493	0.15556686596917194	0.16142412251818156	0.15844341218892657
REACTOME_CELL_JUNCTION_ORGANIZATION	0.11466633217574544	0.11837706008874743	0.10948350651042003	0.1120771002039742	0.09912918914720191	0.08943055117053744	0.044898067731848956	0.08635066386984691	0.10829246031514092	0.11127101766834786	0.11944818782339894	0.10461442719429911	0.10766004321939579	0.08733480003686526	0.11764127424753698	0.0959813568427468	0.11861252154149321	0.1411062443222399	0.100540423423113	0.09633704166097849	0.10866824545519135	0.11718595955117632
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.02864365902411241	0.03002215015443232	0.03315246210592967	0.02200872761397572	0.051505088482974776	0.043128437063250334	0.013869318785151899	0.045794502185473256	0.029597701087550138	0.027928643619707514	0.013480736585555842	0.005437965809011265	0.04040383400322325	0.04343081655197328	0.030201760428953617	0.02428703022155913	0.03292325347509523	0.02974153223856436	0.02068963902576228	0.012685985373450125	0.02597709044223377	0.016494377469842978
REACTOME_CGMP_EFFECTS	-0.004887366635469413	-0.19598438453987593	-0.006470075624028554	-0.08718722802598017	-0.040839380488583855	-0.048266218044890896	-0.08438179777849417	-0.02250861210078276	-0.03196004632627183	0.013120614814385518	0.01611900242387411	-0.05362276391248149	-0.08752154737627796	-0.1262999865269862	-0.0021118540565228726	-0.015154769157888076	-0.14563207338672365	-0.023019359039824345	-0.279428196113543	-0.13396946003132096	-0.11290132106081523	0.11358826603604338
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.24587449092160188	-0.23315544973085325	-0.2454660251741017	-0.2124581122441544	-0.2288530713073755	-0.26393754080368775	-0.19301712487548325	-0.23873262369844453	-0.2524092584888909	-0.1990660731117818	-0.24567571775282188	-0.24912567028128538	-0.1961158226667326	-0.25114040151907796	-0.18575624292409554	-0.24404482338262304	-0.229774977182722	-0.2202642883306081	-0.2540906276347862	-0.19576346670965644	-0.26250668666595645	-0.21682585280982
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.3127391872700304	0.311010225485912	0.25835850165856483	0.29938088363491283	0.29696160459589904	0.2917405373669213	0.22008658221033542	0.2991085609764525	0.29280653830661424	0.2767316429357289	0.30324780762307707	0.2951544877368813	0.2748544191500181	0.29352919023478274	0.21551814118784468	0.2900646137000907	0.285482645874272	0.24311289922019627	0.2685069973646852	0.25143115313906594	0.3016081212836461	0.192958761003971
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	-0.05088376599054602	-0.08310304823706165	-0.08571313296576501	-0.057063698077397335	-0.0975371222066433	-0.04019696144944097	-0.013888374673803494	-0.03224517407634302	-0.06503060531413132	-0.06807361476177483	-0.029050358481782026	-0.08295115187371498	-0.07499686659777076	-0.010589987957318333	-0.025523508998913074	-0.0177744402413371	-0.03929412001736991	-0.02978624478785348	-0.07194888232468849	-0.05173873500637568	-0.08559749577388732	-0.07781347834656743
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.03430791234938561	0.008025602349617139	0.04030324897546856	0.019722022206797966	0.0027865726645786904	0.04044004461037675	0.06860975649726732	0.0667837244851855	0.010094817425511793	0.016806830638274848	0.055993320948048576	-0.0020008353612963395	0.02548978636504696	0.039787048568805355	0.06866010265880158	0.06823308858971842	0.050261544081291396	0.06366129613525104	0.02709571647545646	0.05015872451697223	-0.0035246846502217737	0.03026249008877487
REACTOME_CHROMOSOME_MAINTENANCE	0.20341661273565873	0.20183313754911028	0.2313505175208679	0.241970481216822	0.23429255480892688	0.23799897080249519	0.253339391856603	0.2480063288245398	0.23532405142122223	0.17907604950847117	0.19621941100748086	0.21196830037475897	0.20361141078812903	0.23181862217694196	0.15786637215904986	0.21355913654519063	0.205845257455127	0.08522578126018268	0.2467454360632798	0.21611478025680483	0.238711053129963	0.17563021510806287
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.03508243664941936	0.005629739608520985	0.05665893473123261	-0.012886956075798544	-0.05874357194365538	0.03886772420814266	-0.05025469312734632	-0.01796684573597962	-0.02516788124103184	-0.023290184610375735	-0.018493478179694142	-0.023743367577034817	0.023232045123716998	0.002187965189330218	-0.004332560183544256	0.023248526472746344	-0.01225561086731134	-0.010110502982373896	0.05035504806131557	-0.014824228164869821	-0.04352688670246495	-0.00945388679867181
REACTOME_CIRCADIAN_CLOCK	0.2240272788979242	0.22144985582436394	0.2192558631704516	0.23711057970171653	0.23431589780256676	0.2450538262913464	0.26133453304018034	0.24728133744291808	0.2309173870319366	0.22254268032931743	0.2326117932161417	0.22856260376049817	0.25431062063392956	0.22860311837172764	0.2300701062660745	0.22787004152538548	0.23223087512707657	0.21609744167416697	0.24289249251066755	0.2610613508035706	0.23440707301160327	0.24328625885851338
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.274177027011414	0.2689686717493727	0.2688426659015645	0.2882158008177018	0.2695988667461151	0.27596810805195254	0.3135842646554438	0.2973713959714833	0.2718781000232966	0.26555310528677106	0.2790546942941622	0.2786970891166247	0.30648148253888435	0.27405953637164016	0.26747077028133	0.26682999711144867	0.28352183078537213	0.2761288989265075	0.297454564901536	0.30582349674334014	0.28889638137393664	0.2976500698636202
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.4046060143040182	0.4013743687544031	0.36708761125064815	0.39787423057717597	0.3633082118265813	0.3832927527158536	0.37767792498742253	0.39418609015926387	0.39439253397429386	0.3830682512719808	0.4155817032899341	0.39286825297322264	0.36496756349463694	0.3709719392521122	0.3553485547403851	0.3829840101307441	0.39756127616616155	0.36578854060835975	0.3981213177366844	0.4021259524458855	0.39819475781080527	0.3802127838445371
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	-0.21078207568730845	-0.20405561707060207	-0.20131548007718947	-0.19589540909408146	-0.2126864415266971	-0.22439747970219578	-0.2103368172318002	-0.2019188165427634	-0.2201732835226092	-0.1849941426996064	-0.1997240331809384	-0.20729214509994856	-0.20344239440005302	-0.22105222952838688	-0.1984693597886008	-0.2158775771402944	-0.19671612970242738	-0.20779652836802376	-0.20703715255221125	-0.19306600504917937	-0.22042345673545563	-0.19100076938107505
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	-0.1307738328690594	-0.09998257768379938	-0.10083345824896525	-0.10882307279310617	-0.07403757320584294	-0.10218000284896786	-0.1400276449346388	-0.10195123748356091	-0.11999802484996501	-0.1006358253754279	-0.11564128381410702	-0.11000138365660711	-0.13160333969243052	-0.0978222850708476	-0.12136463680943335	-0.10135890763445364	-0.09542330556924045	-0.10863821860902831	-0.081302481443501	-0.09099142721492563	-0.09396919655114598	-0.0938187193248551
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.20498566828493106	0.1987350423362097	0.19475441452043618	0.18612922510179497	0.1874292002895756	0.20165314905549017	0.22167736053220619	0.19458739450296192	0.20347260669414438	0.20262104894310456	0.20474686078840415	0.21100503744646884	0.2027280464634945	0.21020849582818296	0.2066815655164309	0.19584509361636182	0.19654968684643243	0.1999003038630532	0.19696068142609585	0.21190401096157252	0.20689026947751643	0.20411646024531846
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.2471784669649371	0.23395864845695719	0.25124101058893317	0.24442771864628499	0.25853917913908986	0.25754710317991036	0.2877033909932166	0.2559057644109873	0.2438711293939706	0.22469316306038717	0.23577347490663655	0.24936508002945118	0.24036073789201556	0.2623219281758656	0.23500928607990793	0.22941149720967038	0.2042489274110313	0.22869624308719255	0.25849981542030515	0.2445179565573867	0.25680701663824423	0.22460076174422905
REACTOME_COLLAGEN_FORMATION	-0.016236817014049578	0.008187253770228019	-0.015756975834963338	0.007995242467457824	0.014623034179266902	-0.010487857167293311	0.015419052698953495	0.049967586797469696	-0.04494907707739473	0.044867499725238125	0.03515966354904447	-0.015563824562232558	0.023999932683166393	-0.04854072597213581	0.016230611951294067	0.03983566507332937	-0.008801258077275099	0.052239936761797015	-0.03830652337207555	0.05326008231949891	-0.02445089082956127	-0.03985548984540067
REACTOME_COMMON_PATHWAY	-0.22431498140666498	-0.22709405940370891	-0.19778575885572056	-0.19848430956620422	-0.2088269011177611	-0.17333736986545192	-0.228579209812976	-0.19366533354315396	-0.1805308082281598	-0.18376822066669837	-0.22039307555389753	-0.23611567284603113	-0.17947337616637732	-0.21908888284491213	-0.22717306977170384	-0.20129669960073557	-0.21014238015331366	-0.2329824206372561	-0.14684463984727053	-0.16456961267571976	-0.1728581552001335	-0.17853981790861048
REACTOME_COMPLEMENT_CASCADE	-0.2041931130765859	-0.19571969804367165	-0.23801644553121673	-0.19509496497389442	-0.21882654705225849	-0.2497626496168236	-0.17249089632492304	-0.2280555903136483	-0.20401422944867134	-0.24233650233254084	-0.20630417613713598	-0.24909348093509598	-0.12434648839690637	-0.2759861078545604	-0.24633045575705625	-0.21638390960923495	-0.22548734775023443	-0.25384793418687535	-0.1842748131407983	-0.10667758832784162	-0.1858265685583095	-0.16741799102526064
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.24103564045448286	0.24579125817443495	0.23689767247759552	0.2448385980972351	0.25555296600967503	0.2513819469407994	0.2706316536607796	0.2403218628753467	0.2392541630627466	0.2403783556106663	0.22249894570773318	0.2536623912833886	0.21437974269821097	0.2683222220706144	0.22299643831217728	0.22191612228157667	0.232907070102463	0.1976929865102715	0.24281787900349028	0.2505600133077387	0.2552843972006162	0.24280146503237274
REACTOME_COPI_MEDIATED_TRANSPORT	0.36680181407322304	0.33661686260273294	0.3407783808915833	0.3464744521503579	0.32376448568956356	0.34442279336717285	0.34963973569912615	0.3414105667829943	0.3395666771540016	0.3259170380159255	0.34694617557095325	0.33448601804614164	0.35631995200514244	0.3614634905300722	0.3326429740567047	0.3255224742197108	0.32534891898690504	0.3607016403020286	0.3401626862288593	0.33915383816467365	0.3496409293851927	0.3299782525583015
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.03935892523992792	0.047912409126626365	0.05778709415767573	0.0396568310038554	0.06337528905953473	0.05094966145317941	0.07218527753168927	0.05075643540527815	0.049028011640694515	0.0517466993613321	0.05370184273880342	0.051244058674708	0.0641276899160405	0.05013541429218993	0.03747813782138887	0.06422987346132393	0.05024030397950159	0.04601493523388493	0.05183397754421312	0.0378422107964907	0.06759341360415683	0.0758215640598958
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.04560004434058287	0.04775849759166552	0.06402274035374958	0.12242033610243694	0.024449298423680724	0.027125472145007674	0.03457546693061643	0.0026690699013668397	-0.05565959879260344	0.07847421246895142	0.029694348029030614	0.03925452759918628	0.08156609690013908	0.02370771356663794	0.055651943788177116	0.0619124131770425	0.06667764280542342	0.052369696050928595	0.06211229295052559	0.061288725361840525	-0.043476165440084015	0.07136327599028641
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.1710908278691553	0.19638376921109435	0.19907072918479118	0.22365316172748437	0.1772262867851929	0.17724225449008102	0.1960053754109069	0.1695119977231811	0.14899860210868127	0.19515903047106825	0.19863859818056884	0.1853315217574246	0.20051017280641706	0.17366451174011063	0.1935354001703514	0.19620493727348637	0.1852118258286344	0.19601091621651867	0.19426072861445198	0.17769982314729688	0.18467235298493848	0.21548733495331246
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.06855106361691571	0.015377113727648951	0.0322923150316298	0.03682843201677151	-0.01206919675952382	-0.0012830060541760336	0.014612982122050143	-0.01663861377621215	0.02675665514252763	0.07001236124036479	0.03434199221114848	0.02768196504697259	0.010924039368516849	0.007419295155617116	0.13547093647727362	0.005870570283575074	0.023028134201807767	0.07671411352062277	0.04627650746256038	0.013612462061088506	-0.0008591534176364136	0.04856865423992545
REACTOME_CS_DS_DEGRADATION	0.08426367992839394	0.06507908348745646	0.085223757982411	0.08248539119203899	0.052097832813628675	0.1195745549564651	0.0992540992454832	0.05799052444392506	0.07589644654639151	0.08468544551253834	0.09540552105228918	0.0629648445685021	0.0770345888010122	0.09490578537175565	0.11851016844567579	0.10188712407607274	0.09883063116245745	0.10612180560712246	0.09334232085131429	0.06414835459065514	0.05010805202333177	0.11956404440076963
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.08505529253700267	0.10896755117569312	0.10275164968952982	0.09848448269876735	0.1382970738698257	0.08166291553555757	0.07319403952897426	0.10912598220223114	0.0920352532939189	0.09598988738131486	0.09107678911150763	0.11958278189144082	0.10373354244137899	0.1162820158577357	0.07294742323877164	0.10232901285862682	0.1003065143657531	0.07320998774692251	0.11136550490387566	0.06702160476857179	0.12365150707962531	0.11467095650173784
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.09198817158660227	0.13509995607540715	0.13068984402291006	0.11053585507775125	0.10370655410586925	0.08996027642626107	0.10545508692260892	0.11064783505734357	0.07294162172995941	0.04763983590541526	0.13897739428123826	0.1206281235727544	0.11116763644721327	0.16360247339211756	0.054498006132472736	0.08053921400613484	0.1373942886009772	0.030674910287690507	0.16341670826759103	0.09529519484351934	0.10293503283901873	0.10831295790076603
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.2490346756665112	0.2759851533089424	0.3109996046822857	0.23488568457190087	0.2887772082551945	0.3319383140676883	0.3053825382453296	0.32641169308959556	0.29865223443520156	0.2281324882138966	0.2594086169701094	0.29020079529370857	0.28146083837744945	0.2979190491698482	0.18073299513057806	0.278996094478798	0.2796981428340607	0.013155215267894545	0.29857009160999076	0.28013135284862706	0.32997249783895344	0.24897883454596995
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.24486826900807138	0.23563878637267582	0.27365064840978975	0.24996724108685334	0.2702382763864761	0.2815977495859492	0.27316964411821176	0.26456672870515685	0.2729352261077355	0.23614178380592715	0.23247662772120464	0.2585546161091683	0.24267929133142638	0.26671818091684724	0.19039824941617872	0.2592556279066712	0.2490986485707163	0.13764776643313928	0.2770700926773211	0.2592849492619737	0.26796194647447286	0.22034322216442215
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	-0.15243363049814365	-0.09423436233937368	-0.25358371022530224	-0.09527025369523254	-0.19406801272990246	-0.006903452477127628	-0.2883525245066359	-0.18677267352392596	-0.2046958978088518	-0.05485824080667386	-0.10315059594879956	-0.1280378959165587	-0.14139722688550888	-0.07810849240478183	-0.11349164026887068	-0.07531668398629356	-0.0613974717639933	-0.0929796621268902	-0.08742581442520984	-0.22290897061658282	-0.12920059103345613	-0.07800133229412548
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.13855617415466265	0.12621876992187947	0.12773995157586687	0.15010995929145282	0.122669597123154	0.1306164619960195	0.2103289348252915	0.1404567838967597	0.13708918230869716	0.14595831046112612	0.14242144359817024	0.16244198731750345	0.1727030873324526	0.1400572177291873	0.16129617396755103	0.14699732868465712	0.1404392869106545	0.14326289822627156	0.1391517596484453	0.14795720828380593	0.13761368414464736	0.14967023288729017
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.4138708554183371	0.41595023389676117	0.42599906154438094	0.40778056120338246	0.41662810622180685	0.4292946539737384	0.41313798945333496	0.4216545361048873	0.41823413228716955	0.4031330762756354	0.4098159881344731	0.42401411399599975	0.40932810435840067	0.4163061277421444	0.39229384897538283	0.3975826598622879	0.41276256048623544	0.3996996697977242	0.40617695483760186	0.41152111788682405	0.42115798634328905	0.4314528998003414
REACTOME_DAG_AND_IP3_SIGNALING	-0.11211872733758803	-0.10142874126917087	-0.12921833054145695	-0.10218218088587443	-0.05758326924610974	-0.12534771172227258	-0.021502663624400856	-0.07936298547260678	-0.07466294582421114	-0.10172110668241184	-0.08109999903100473	-0.12453967370903801	-0.10108221825629042	-0.10671373446259652	-0.11908799277214775	-0.10588672196969655	-0.09269178708145283	-0.10412841543695284	-0.06240791167857766	-0.07115455302768513	-0.08533429893466898	-0.08211695892858949
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.20781331637616285	0.20841884708066571	0.21073503920735978	0.21040668982412325	0.2251595796125449	0.22036960918246273	0.2461902256697013	0.20232234514302175	0.17079937125509959	0.1814231006898864	0.20815359968401256	0.18985096836558685	0.1912804768261143	0.2342530496227242	0.20815097826622905	0.18105735230090958	0.1750615242311782	0.19662142094478605	0.20434097633913292	0.1824817114070531	0.22741799297580395	0.2130886570272406
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.3064942618412619	0.295732034639224	0.3169719077679255	0.3049524003154532	0.3258665550247446	0.3308175740188582	0.32509434792128344	0.31586704730217025	0.31589243637517656	0.2976211938176725	0.29768279093455574	0.31580908159018617	0.3111648893287034	0.3291301727545051	0.28290723614418994	0.30568230830558685	0.3034440923981423	0.2941765054086918	0.3235775658075455	0.31648482368007197	0.3281264126381571	0.30671368727375914
